name,min_price,prices,sizes,inches,Art,Print,Wall,art,Decor,print,Gift,Printable,Poster,Abstract,wall,decor,Watercolor,of,Nursery,Digital,Prints,Large,Modern,Download
"Abstract Black Woman Wall Art, African American Girl Afrofuturism Cultural Ethnic Djembe Drum Décor Painting",30.0,"['30.00', '48.00', '68.00', '120.00', '145.00', '150.00', '180.00', '250.00']","[('8', '10'), ('11', '14'), ('16', '20'), ('22', '26'), ('28', '34'), ('13', '16'), ('18', '22'), ('24', '30')]",1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Grilled eggplant recipe print, Middle east food illustration, Watercolor painting, Purple kitchen decor, Vegetable poster, Veggie wall art",23.0,"['23.00', '45.00', '45.00', '86.00', '96.00', '106.00', '116.00', '45.00', '96.00', '116.00']",,,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Custom Silhouette Portrait - Personalized Silhouette Print - by Simply Silhouettes,25.0,"['25.00', '30.00', '35.00', '40.00', '30.00', '40.00', '50.00', '60.00', '40.00', '55.00', '70.00', '85.00', '50.00', '60.00']","[('5', '7'), ('5', '7'), ('5', '7'), ('5', '7'), ('8', '10'), ('8', '10'), ('8', '10'), ('8', '10'), ('11', '14'), ('11', '14'), ('11', '14'), ('11', '14'), ('16', '20'), ('18', '24')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baby elephant print, mother's day gift, motherhood art, mother and child art, elephant wall art, elephant nursery art, elephant painting",18.0,"['18.00', '23.00', '38.00', '40.00', '43.00']","[('5', '7'), ('8', '10'), ('12', '16'), ('16', '20'), ('18', '24')]",1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cocktail Critters Art Series:  Whiskey Sow Giclee Print Mounted on Wood Panel Ready to Hang,55.0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mermaid Tail Digital Download,1.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Poster Home Dancing Fun Writing English Quotes Original Trend Gradient Design Aesthetic Aura Affirmation Positive Vibes,8.01,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nostalgia - Matted Limited Edition Print,28.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ursa Major, Galaxy Poster, Big Dipper Print, Constellation Poster, Big Dipper, Little Dipper, Solar System Poster, Solar System Print",5.45,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ice Skating illustrated winter print - winter sports ice skating ice skating print winter art winter print snow print skating print,22.61,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island State Ornament / Personalized State Gift,13.99,"['13.99', '19.99', '20.49', '20.99', '21.49', '21.99']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"California Poppy Print Set, Pressed Flower Wall Art, Pressed Poppy Flower, Dried Floral Botanical Art Print Set",26.0,"['26.00', '40.00', '54.00', '74.00']",,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocean Waves Print, Ocean Print, Sea Wall Art, Sea Print INSTANT DOWNLOAD Printable Art, Sea Photo Print, Minimalist Art, Blue Wall Art 24x36",5.32,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Botanical Wall Art Watercolor Leaf Print, Green Leaf Artwork for Walls, Modern Farmhouse Wall Decor, Spring Greenery Wall Art for Office,",19.0,"['19.00', '28.00', '29.00', '34.00', '37.00', '40.00', '45.00', '48.00', '55.00', '69.00']","[('5', '7'), ('8', '10'), ('5', '11'), ('9', '12'), ('10', '12'), ('10', '13'), ('11', '14'), ('12', '16'), ('13', '19'), ('16', '20')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Queen Anne's Lace Print Flower Photography - Aqua Blue Green Wall Art - Nature Photography - 8x10 11x14 - Wildflower Botanical Wall Art,13.6,"['13.60', '25.50', '42.50', '51.00', '76.50']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '16'), ('16', '20')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miniature cactus crochet plant in wooden pot, collectable, amigurumi, dollhouse miniature 1/12, cactus with yellow flower fake plant",11.97,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pear Still Life Print - Food Photography, Kitchen Wall Art, Farmhouse Kitchen, Dining Room Wall Art, 5x7 8x10, Pale Green, Fruit Print",13.6,"['13.60', '25.50', '29.75', '42.50', '46.75', '51.00', '55.25', '76.50', '80.75']","[('5', '7'), ('8', '10'), ('8', '12'), ('11', '14'), ('11', '17'), ('12', '16'), ('12', '18'), ('16', '20'), ('16', '24')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California Art, California Print, California Art Print, California Wall Art, California Gift",10.0,"['10.00', '12.00', '18.00']","[('4', '6'), ('5', '7'), ('8', '10')]",1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poster of Paris 4th by Docteur Paper,33.17,"['33.17', '44.60']","[('32', '45')]",0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Pablo Picatso Cat Art Print,19.95,"['33.24', '19.95']","[('297', '420'), ('210', '297')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Balloons DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweatshirt Designs, Tshirt Designs, Sublimation Designs PNG Digital Download, Sublimation, Instant Download, Birthday Boy, Kids Sublimation",2.95,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Pink and Blue Floral Tumbler Wrap PNG, 20oz Skinny Tumbler Sublimation Designs, Straight & Tapered, Seamless Pastel Flowers and Stripes",2.33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Collection 2,180.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WHITE PEONY in a vintage blue-white cup fine art print realistic botanical oil painting 4 x 4"" floral miniature FRAMED",54.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana - Babushcat,3.77,"['3.77', '4.57', '17.15', '26.30']","[('8', '8'), ('12', '12')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Day art print | Goldfinch Artwork | Bird Painting | Katie Daisy | 8x10 | 11x14,24.0,"['24.00', '32.00', '37.00']","[('8', '10'), ('11', '14')]",1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cute 3D house, DIY brass model making kit",14.63,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Succulents & Cacti 11 x 14 Screen Print,28.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rustic white miniature houses and olive  tree, Ceramic miniature white clay, on beach stone. gift for him, home and office decoration.",42.89,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Owl Print, Owl wall painting, Owl art, Barn Owl, Owl art, Bird art, Owl decor, Owl wall art, bird  PRINT woodland art, black art gift",25.0,,,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Pterodactyl Butcher's Cuts print,9.24,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ice Cream Print, Popsicle Print, Ice Cream Printable, Popsicle Art, Kitchen Decor, Kitchen Prints, Kitchen wall Art, Nursery Wall Art",5.72,,,,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"Paris Hot Pink Door, Paris Door Print, Magenta Door, Paris Photography, Paris Home Decor, Pink Door Print, Large Format Print, French Door",52.61,"['52.61', '80.67', '119.26', '238.51', '413.89', '603.30', '52.61', '80.67', '119.26', '238.51', '413.89']","[('8', '10'), ('11', '14'), ('16', '20'), ('20', '30'), ('30', '40'), ('40', '60')]",1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Polar Bear Stained Glass Suncatcher, Geometric Art, Geometric Stained Glass, Stained Glass Polar Bear, Geometric Bear, Clear Glass",130.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolls House Miniature Witches Crystal Ball,13.3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellow Leopard 20oz Tumbler Sublimation Wrap,Glitter Yellow Tumbler PNG,Glitter Cheetah Digital Download Png, Digital Gift For Leopard Lover",4.8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
You're so Golden Lyric Print  A4 / A5 Print - Harry Styles - Motivational gift  - Typography art - Fun Gift,10.63,"['15.94', '10.63']",,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3D Colorful Roses 20 oz Tumbler Sublimation Design, Straight & Tapered Wrap, Tumbler Wrap, Tumbler Png, Instant Download",2.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tropical Little Thing Mini Crab, Driftwood Wall Art,Beach House Gift,  Sea Glass, Orange, Blue,  Recycled Art",150.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lake Michigan Art - Lighthouse Art, Tranquil Art, Lighthouse Decor, Lake Michigan Photography, Nautical Decor - Large Wall Art Available",49.95,"['49.95', '79.95', '109.95', '164.95', '209.95', '309.95']","[('8', '12'), ('12', '18'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Modern Abstract Aluminum Metal Sculpture Garden Sculpture In/Outdoor by Andre',300.0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Taco recipe poster, Signed fine art print, Mexican food decor, Mexico cuisine watercolor painting, Colorful Latin american kitchen wall art",23.0,"['23.00', '45.00', '445.00', '86.00', '96.00', '106.00', '116.00', '45.00', '96.00', '116.00']",,,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Handmade Ceramic Wind Chime | Modern Garden Art | Mid-Century Decor | Gift for Outdoors,58.0,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Grasshopper Glass Miniature, Migratory locust Animals Glass, Hand Blown Glass Lampwork Collectible Grasshopper Figurine",29.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donut Retro Wall Art, Downloadable Retro Prints, Wall Decor, Large Printable Art, Printable Wall Art Retro, Retro Poster, Dont Worry Print",6.13,,,,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"Rag Doll Sewing Pattern, Cloth Doll Sewing Pattern, Large Embroidery Doll tutorial, Beginner Doll Sewing Tutorial, Digital Download PDF,",9.99,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Personalised Family flower print | Family birth flowers print Stem with names created with hand-lettered calligraphy - mothers day gift,22.61,,"[('8', '10')]",1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Floral Kitchen art print coffee tea cup, Colorful kitchen wall art with flowers, printable kitchen wall decor, Floral Blue yellow kitchen",5.57,,,,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Bear Art Print, Rustic Cabin Decor, Native American Wall Art, Vintage Woodland Wall art, Modern Ranch Home Decor",20.0,"['20.00', '20.00', '20.00', '20.00', '30.00', '30.00', '30.00', '30.00', '40.00', '45.00', '45.00', '50.00', '60.00', '60.00', '60.00', '60.00']","[('5', '7'), ('6', '8'), ('8', '10'), ('11', '14'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('20', '28'), ('24', '32'), ('24', '36'), ('30', '40')]",1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Illutration THE SARDINES - A3 / A4,17.15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watercolor Winter Mountains - Deer - Rabbit- Bear Trees- Seamless,8.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Happy Frog Digital Download,1.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Vintage Halloween Scarecrow Art Print | A Dark Academia Halloween Wall Art Print | Halloween Scarecrow Printable Wall Art | Digital Download,9.99,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
goose in garden illustration 15cm square postcard,2.66,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flock - 11 Porcelain ceramic wall art swallows Bird wall sculpture Modern minimalist wall hanging Above bed art Bathroom decor,435.0,,,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"Bicycle Wall Art, Bicycle Quote, Bike Quote, Exercise Inspiration, Exercise Quotes, Bicycle Poster, Cycling Art, holistic habits, Bike Art",4.99,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
So Much .  extra large wall art . giclee print,185.0,"['185.00', '385.00', '510.00']","[('22', '28'), ('31', '40'), ('40', '51')]",1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Desert Poppies Print,24.0,"['24.00', '40.00']","[('8', '10'), ('11', '14')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pink Lotus Flower, set of 2 Lotus Prints Botanical Art, Lotus Painting Minimalist Wall Decor, Lotus Poster Abstract Living Room Art Print",52.7,"['52.70', '77.35', '77.35', '86.70', '86.70', '96.90', '105.40', '112.20', '115.60', '125.80', '133.45', '144.50', '154.70', '164.05', '176.80', '182.75', '81.60', '86.70', '109.65', '130.90', '162.35']","[('5', '7'), ('8', '10'), ('8', '11'), ('11', '14'), ('11', '16'), ('12', '16'), ('12', '18'), ('13', '19'), ('16', '20'), ('16', '23'), ('18', '24'), ('20', '24'), ('19', '27'), ('20', '30'), ('23', '33'), ('24', '36'), ('10', '10'), ('12', '12'), ('16', '16'), ('20', '20'), ('24', '24')]",1.0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
Mr Toad - limited edition bronze,964.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edible Mushrooms Botanical Print Kitchen Wall Decor Woodland Plants Chart Mushroom Art Mushroom Poster Woodland Watercolor Fungi,27.0,"['27.00', '36.00', '39.00']","[('8', '10'), ('8', '10'), ('11', '14'), ('11', '14')]",1.0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Set Of Prints,Set Of 3,Prints,Plant,Wall Art,Prints,Botanical Prints,Botanical,Art Prints,Palm Prints,Cactus Print,Leaf,Print,Digital Prints",6.69,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Moon Phase / Lunar Cycle Giclée Print,23.94,"['23.94', '39.89', '66.49', '127.66', '215.43']",,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healing Crystals print. Gemstones illustration. Rocks and Minerals. Geology. Precious Stones. Pretty things.,21.0,"['21.00', '32.00']","[('8', '10'), ('11', '14')]",1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stained Glass Butterfly Dragonfly Plant Stakes Suncatchers,17.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTMAS Sweater Gildan 5400 Mockup, Holiday Long Sleeve Mock Up, White Sweatshirt Model Mock-up, Winter Crewneck Mock",4.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVORY Comfort Colors C1717 Ivory Mockup Oversized Ivory Outdoors Mockup Model Mockup Trendy Mock Aesthetic Mockup White Colored Shirt,2.34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Lips And Bows DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sydney Opera House,56.12,"['56.12', '70.15', '115.75']","[('16', '12'), ('20', '16'), ('32', '24')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black and Gold Abstract Wall Art Print ~ Printable Digital Download,4.21,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"Herb Chart Print - Watercolor Herb Chart, Herbs, Plant Decor, Home Decor, Modern Farmhouse Decor, Kitchen Decor, Herb Chart,",15.0,"['15.00', '20.00', '25.00']","[('5', '7'), ('8', '10'), ('11', '14')]",1.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"PBJ pink & gold (Artist's touch) - NOAH VERRIER Original still life oil painting, Signed fine art print",325.0,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brush Stroke Printable Wall Art, Green Abstract Artwork, Distressed Moody Print, Dark Green Wall Art, Forest Green Bedroom Horizontal Print",9.15,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Golden retriever art print by Ethan Harper wall decor.,19.99,"['19.99', '21.99', '22.99', '24.99', '26.99', '29.99', '39.99', '49.99', '59.99', '129.99']","[('7', '5'), ('8', '6'), ('10', '8'), ('12', '9'), ('14', '11'), ('16', '12'), ('18', '14'), ('20', '16'), ('24', '18'), ('36', '24')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Baby milestone cards - first year and first times - forest animals,12.47,"['22.76', '12.47', '33.05']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stained glass Leaves plant suncatcher,Home decor,Flower Leaves Bouquet glass art,mothday day gift,Plants Leaves nature suncatcher",29.4,"['29.40', '39.20', '43.40', '53.90', '68.60', '80.50', '88.90', '105.00', '115.50', '123.90', '129.50', '145.60', '157.50', '173.60', '181.30']",,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Golden Retriever Art Print by Ethan Harper,19.99,"['19.99', '21.99', '22.99', '24.99', '26.99', '29.99', '39.99', '49.99', '59.99', '129.99']","[('7', '5'), ('8', '6'), ('10', '8'), ('12', '9'), ('14', '11'), ('16', '12'), ('18', '14'), ('20', '16'), ('24', '18'), ('36', '24')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Virgo Star Sign Art Print, Virgo Zodiac Poster, Celestial Wall Art, Zodiac Wall Art, Virgo Zodiac Wall Decor",29.0,"['29.00', '39.00']",,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Sacred Geometry Model Kit, 3 Small Orbs, A unique Gift of Geometric Design, Lasercut Ornaments, Architect's Design",32.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Golden Retriever Fine Art Print. Ethan Harper. Golden Retriever Drawing. Dog Artwork. Dog Wall Decor. Gifts for Dog Lovers.,19.99,"['19.99', '21.99', '22.99', '24.99', '26.99', '29.99', '39.99', '49.99', '59.99', '129.99']","[('7', '5'), ('8', '6'), ('10', '8'), ('12', '9'), ('14', '11'), ('16', '12'), ('18', '14'), ('20', '16'), ('24', '18'), ('36', '24')]",1.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Collection 2,180.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Collection 4,180.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strawberry Bow DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Balloons DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fine art landscape photograph, textured matte square print, soft pastel photo, light pink sky nature print, mountain scenery photo",10.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Large Abstract Poster,Colored Pencil Art,Modern Wall Art,Minimalist Abstract Print,Modern Art Print,Simple Art,Op Art,Pop Art,Colorblock Art",30.0,"['30.00', '45.00', '75.00', '95.00']","[('8', '10'), ('11', '14'), ('16', '20'), ('18', '24')]",1.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
Pink House Plant Art  - high quality fine art print,30.0,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pig Watercolor Painting - 5 x 7 - Giclee Print - Fine Art Piglet Nursery Art - Farm Animal,12.0,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Seasonal vegetable print set, 4 seasons wall art, Watercolor painting, Colorful kitchen decor, Produce posters, Veggie art, Vegan food gift",153.0,"['153.00', '153.00', '292.00', '326.00', '360.00', '394.00', '153.00', '326.00', '394.00']",,,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Ocean Print, Beach Print, Minimalist Black and White Print, Landscape Print Ocean Waves Printable Art Print DIGITAL DOWNLOAD Photography",5.32,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Print Oak Tree illustration decorative print 8x11,23.94,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Newport Beach Lifeguard Tower - California Beach Home Decor, Pacific Ocean Art, Beach House Decor - Small and Oversized Art Prints Available",49.95,"['49.95', '79.95', '109.95', '164.95', '209.95', '309.95']","[('8', '12'), ('12', '18'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
piano print music art piano wall art music room decor photography black and white heart print abstract art print musician decor cream black,25.0,"['25.00', '30.00', '38.00', '45.00', '55.00', '80.00', '85.00', '125.00', '155.00', '185.00']","[('8', '10'), ('8', '12'), ('10', '15'), ('11', '14'), ('12', '18'), ('16', '20'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Grain Silo Photograph in black and white, Farm Photography, Physical Print",16.0,"['16.00', '40.00', '60.00', '90.00', '150.00', '200.00', '245.00']","[('5', '7'), ('8', '12'), ('11', '17'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr Zebra Art Print - Colorful Boho Animal Wall Art - Safari Nursery Zebra Print Mom Gift,20.0,"['20.00', '20.00', '20.00', '20.00', '30.00', '30.00', '30.00', '30.00', '40.00', '45.00', '45.00', '50.00', '60.00', '60.00', '60.00']","[('5', '7'), ('6', '8'), ('8', '10'), ('11', '14'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('20', '28'), ('24', '32'), ('24', '36')]",1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Black and White Black Horse Photograph, Country Cute Equestrian Photography, Animal Art, Physical Print",16.0,"['16.00', '35.00', '50.00', '85.00', '170.00', '235.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('16', '20'), ('24', '30'), ('30', '40')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Lips And Bows DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cute Plaid Bows DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Cherry And Bows DTF Transfer,2.0,"['5.00', '4.00', '3.50', '3.00', '3.00', '2.00']",,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweatshirt Designs, Tshirt Designs, Sublimation Designs PNG Digital Download, Sublimation, Instant Download, Birthday Boy, Kids Sublimation",2.95,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mid Century Modern Eames Retro Limited Edition Print from Original Painting Dachshunds Pool,39.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"XL Cactus Box Print - 18"" x 24""",60.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cactus Print,Cactus Wall Art Decor,Cactus Large Poster,Digital Download,Cactus Large Wall Art,Wall Prints,Printable Wall Art,Succulent Print",4.11,,,,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1
Tortoise hatchling on the move. Open edition bronze.,192.82,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yarrow Flowers Wall Art Nature Photography Botanical Print, Flower Photography, Yellow Wall Art, Bedroom Floral Wall Art",13.6,"['13.60', '25.50', '42.50', '51.00', '76.50', '114.75', '148.75']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '16'), ('16', '20'), ('20', '24'), ('24', '30')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangaroo Art Print - Rustic Australian Interior Wall Art,19.0,"['19.00 - $22.00', '29.00 - $32.00', '39.00 - $42.00', '49.00 - $52.00', '59.00 - $62.00', '59.00 - $62.00', '69.00 - $72.00']","[('8', '10'), ('12', '16'), ('16', '20'), ('18', '24'), ('24', '32'), ('24', '36'), ('30', '40')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feather art print, owl feather art, gift for owl lover, natural wall art, Long Eared Owl art, 11x14 double matted home decor art no.03",36.0,,,,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Pet Portrait, Custom Pet Portrait Drawing from Photo, Pet Drawing Commission Art, ORIGINAL Art, Personalized Pet Loss Gifts, Pet Memorial",49.5,"['49.50', '64.80', '79.20', '81.00', '49.50', '64.80', '81.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '16')]",1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chondrichthyes: Sharks, Skates, Rays",22.0,"['48.00', '125.00', '22.00']","[('12', '18'), ('20', '30')]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Pancras International Train Station at Midnight London - Art Print Illustration Original artwork,19.95,"['19.95', '26.60', '50.53']",,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pink and Blue Floral Tumbler Wrap PNG, 20oz Skinny Tumbler Sublimation Designs, Straight & Tapered, Seamless Pastel Flowers and Stripes",2.33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
